stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,stop_timezone,location_type,parent_station
ROME7528,80975,"Santuario Divino Amore","55 M. PRIMA SBOCCO VIA CASTEL DI LEVA",41.777348,12.541853,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7529,80976,"Ardeatina/Divino Amore","40 M. DOPO FRONTE CIVICO 1221",41.776012,12.545068,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7530,80977,"Ardeatina/Poggi","20 M. PRIMA VIA T.POGGI DOPO CIVICO 1010",41.791225,12.535805,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7531,80978,"Ardeatina/S. Felicola","70 M. DOPO VIA S.FELICOLA PRIMA CIVICO 1060",41.788448,12.537010,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7532,80979,"Ardeatina/Terenzi","20 M. PRIMA VIA U.TERENZI",41.785999,12.537347,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7533,80980,"Ardeatina/Terenzi","35 M. DOPO SBOCCO VIA U.TERENZI",41.786079,12.537503,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7534,80981,"Ardeatina/S. Felicola","100 M. DOPO VIA DELLE CALANDRELLE",41.788647,12.537029,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7535,80982,"Ardeatina/Poggi","50 M. DOPO SBOCCO VIA T.POGGI DOPO FRONTE CIVICO 1010",41.791580,12.535764,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7536,80983,"Ardeatina/Tenuta Cancelleria","ALTEZZA KM. 22+940 SINISTRA",41.693218,12.593692,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7537,80984,"Ardeatina/Informatica","45 M. DOPO CIVICO 2491",41.695629,12.591048,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7538,80985,"Ardeatina/Tor Del Vescovo","20 M. DOPO SBOCCO VIA DELLA BOTANICA",41.709003,12.577734,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7539,80989,"Ardeatina/Solfarata","45 M. PRIMA VIA DELLA STAZIONE DI PAVONA",41.713943,12.575084,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7540,80991,"Ardeatina/S. Fumia","25 M. DOPO VIA S.FUMIA",41.730824,12.565222,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7541,80992,"Ardeatina/Spregamore","70 M. DOPO SBOCCO VIA SPREGAMORE",41.736263,12.562701,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7542,80993,"Ardeatina/Fosso Falcognana","85 M. DOPO CIVICO 1675",41.742733,12.561931,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7543,80994,"Ardeatina/Fosso Falcognana","35 M. PRIMA FRONTE CIVICO 1675",41.742241,12.561859,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7544,80995,"Ardeatina/Ecologia","25 M. PRIMA VIA DELLA ECOLOGICA",41.708046,12.578491,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7545,80996,"Ardeatina/Informatica","40 M. DOPO FRONTE CIVICO 2491",41.694908,12.591484,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7546,80997,"Ardeatina/Tenuta Cancelleria","ALTEZZA KM. 22+900 DESTRA",41.692860,12.594038,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7552,81239,"Maglianella/Civico 295","18 M. PRIMA CIVICO 295",41.911442,12.383445,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7553,81240,"Maglianella/Civico 295","25 M. DOPO CIVICO 302",41.911388,12.383659,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7556,81254,"Oriolo Romano/Cassia","60 M. PRIMA VIA CASSIA",41.957771,12.456872,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7588,81364,"Azzano D'asti","PRIMA CIVICO 26",41.927734,12.388683,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7589,81365,"Grondona","ALTEZZA SBOCCO VIA NOASCA - CAPOLINEA 908-908D",41.928104,12.387838,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7595,81489,"Luzzana","6 M. PRIMA VIA BRUMANO",41.943653,12.383229,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7596,81490,"Val Cannuta/Ago","55 M. DOPO VIA ROBERTO AGO",41.893654,12.403657,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7597,81491,"Ago/Val Cannuta","40 M. DOPO VIA VAL CANNUTA - II PEDANA DA DX - CAPOLINEA 546-889",41.892525,12.401528,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7598,81492,"Val Cannuta/Ago","30 M. PRIMA SBOCCO VIA ROBERTO AGO",41.893764,12.403822,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7600,81578,"Pineta Sacchetti/Gemelli","15 M. PRIMA VIA DELLA PINETA SACCHETTI - DIREZIONE CORNELIA - CAPOLINEA 146",41.930260,12.426699,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7601,81579,"Battistini/Suor Celestina Donati","20 M. PRIMA CIVICO 608",41.922699,12.421801,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7610,81732,"Casorezzo/Gorgonzola","30 M. DOPO VIA GORGONZOLA",41.955574,12.383806,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7612,81745,"Broglio/Capizzano","35 M. DOPO SBOCCO VIA ACHILLE CAPIZZANO",41.833916,12.581579,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7613,81746,"Broglio/Conti","20 M. DOPO SBOCCO VIA PRIMO CONTI",41.832573,12.578919,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7614,81747,"Lucrezia Romana/Dali'","20 M. PRIMA VIA SALVADOR DALI'",41.830986,12.579461,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7615,81748,"Burri/Lucrezia Romana","30 M. DOPO VIA LUCREZIA ROMANA",41.830799,12.580425,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7616,81749,"Burri/Peikov","50 M. DOPO PIAZZA ILIA PEIKOV",41.832226,12.583149,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7628,81769,"Bertasi Bonelli","AREA CAPOLINEA - CAPOLINEA 787",41.795517,12.425195,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7629,81770,"Bonelli/Pratt","30 M. DOPO VIALE HUGO PRATT",41.794445,12.426161,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7630,81771,"Bonelli/Bertasi Bonelli","25 M. DOPO SBOCCO LARGO TEA BERTASI BONELLI",41.795998,12.425329,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7631,81772,"Bonelli/Albertarelli","ALTEZZA FRONTE CIVICO 475",41.797405,12.423552,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7632,81773,"Bonelli/Jacovitti","40 M. PRIMA L.GO JACOVITTI",41.799042,12.422814,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7633,81774,"Galleppini/Raviola","35 M. DOPO SBOCCO VIA ROBERTO RAVIOLA",41.799679,12.425984,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7634,81775,"Cavaceppi/Guglielmi","60 M. PRIMA SBOCCO VLE GUGLIELMI",41.799091,12.430065,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7635,81776,"Cavaceppi/Ciniselli","50 M. DOPO VIA GIOVANNI CINISELLI",41.796219,12.431546,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7636,81777,"Pechino","80 M. PRIMA FRONTE CIVICO 50",41.803059,12.436905,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7637,81778,"Grande Muraglia/Monte Tai","40 M. DOPO PIAZZA MONTE TAI",41.807892,12.435938,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7638,81779,"Grande Muraglia/Civ 540","15 M. DOPO FRONTE CIVICO 540",41.808743,12.437787,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7640,81781,"Val Fiorita","70 M. DOPO P.LE DI VAL FIORITA - CAPOLINEA 787",41.839039,12.464141,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7642,81783,"Grande Muraglia/Civ 540","50 M. DOPO CIVICO 540",41.808887,12.437273,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7643,81784,"Grande Muraglia/Monte Tai","35 M. PRIMA CIVICO 580 - 110 M. PRIMA PIAZZA MONTE TAI",41.808270,12.435990,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7644,81785,"Pechino/Monte Tai","45 M. DOPO PIAZZA MONTE DI TAI",41.806534,12.435165,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7645,81786,"Pechino","90 M. DOPO CIVICO 50",41.803040,12.436572,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7646,81787,"Cavaceppi/Guglielmi","80 M. DOPO VLE GUGLIELMI",41.799377,12.430274,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7647,81788,"Galleppini/Raviola","35 M. PRIMA VIA ROBERTO RAVIOLA",41.799877,12.426004,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7648,81789,"Bonelli/Jacovitti","40 M. DOPO L.GO JACOVITTI",41.799072,12.422450,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7649,81790,"Bonelli/Albertarelli","35 M. PRIMA LGO FEDERICO PEDROCCHI",41.797527,12.422965,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7651,81792,"Comete/Jachino","40 M. PRIMA DI VIA D. JACHINO",41.809425,12.452699,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7706,81906,"Capetti","90 M. DOPO VIA GRAPPELLI - 30 M. DOPO CIVICO 53",41.911240,12.661766,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME9598,81909,"Arco Di Travertino","AREA CAPOLINEA - CORSIA DI SCORRIMENTO - CAPOLINEA 660",41.866825,12.536471,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7711,81912,"Arco Di Travertino","AREA CAPOLINEA VII PEDANA DA DX - CAPOLINEA 657",41.866982,12.536631,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7714,81927,"Angeli/Ciceri","75 M. DOPO VIA DEI CICERI",41.872303,12.548358,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME9692,81932,"Asmara/S. Agnese Annibaliano","70 M. PRIMA PZA ANNIBALIANO - 5 M. PRIMA CIVICO 78",41.925007,12.516529,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME9693,81933,"Asmara/S. Agnese Annibaliano","50 M. DOPO PZA ANNIBALIANO PRIMA CIVICO 35A",41.924744,12.516568,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7722,81952,"Aldobrandeschi/Bnl","FRONTE CIVICO 300",41.875011,12.393208,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7730,81965,"Quero/Anguillarese","80 M. DOPO VIA ANGUILLARESE",42.040009,12.306643,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7731,81966,"Corniculum/Nomentum","15 M. PRIMA VIA NOMENTUM",41.942383,12.600677,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7735,81970,"Casal Bianco/Capalto","50 M. DOPO CIVICO 183 - 100 M. PRIMA VIA CAPALTO",41.943363,12.633392,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7736,81971,"Bel Poggio/Fosso Fiorano","50 M. PRIMA VIA DEL FOSSO DI FIORANO",41.798058,12.517703,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7738,81976,"Mezzavia/Billi","40M. PRIMA VIA BILLI",41.834297,12.595289,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7739,81977,"Salvatori/Metz","12 M. PRIMA VIA VITTORIO METZ",41.832588,12.596789,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7741,81988,"Isola Farnese/Civ 14","10 M. PRIMA FRONTE CIVICO 14",42.014233,12.378780,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7742,81989,"Isola Farnese/Civ 14","90 M. PRIMA VIA PAOLO GIACOMETTI",42.014687,12.379352,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7743,81990,"Morbelli/Terron","45 M. DOPO VIA CARLO TERRON",42.014275,12.375230,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7745,81995,"Bertolucci","12 M. PRIMA CIVICO 32 2° SQUARE - ALTEZZA CIVICO 28",41.943684,12.628484,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7746,81996,"Parise","14 M. PRIMA VIA D'ARRIGO SQUARE CENTRALE",41.945362,12.626616,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7747,81997,"Bertolucci","42 M. DOPO SBOCCO VIA D'ARRIGO - 8 M. PRIMA CIVICO 37",41.943508,12.627941,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7748,81998,"Fillia","50 M. DOPO VIA DEL MAGGIOLINO - CAPOLINEA 541",41.900452,12.606656,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7752,82005,"Staz.ne Tiburtina","VI PEDANA SALVAGENTE DA DX - AREA LATO VIA MASANIELLO - CAPOLINEA TEMPORANEO 441",41.909725,12.530381,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7753,82006,"Staz.ne Tiburtina","V PEDANA SALVAGENTE DA DX - AREA LATO VIA MASANIELLO - CAPOLINEA TEMPORANEO 135",41.909740,12.530459,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7757,82012,"Bel Poggio/Fosso Fiorano","15 M. DOPOO CIVICO 103",41.799496,12.518486,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7762,82033,"Greve/Della Chiana","75 M. PRIMA VIA FOIANO DELLA CHIANA",41.843071,12.458766,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7769,82055,"Spregamore/Ardeatina","95 M. DOPO CIVICO 58",41.734100,12.559917,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7770,82056,"Spregamore/Positano","15 M. PRIMA VIA POSITANO",41.733868,12.553000,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7771,82057,"Positano/Sparanise","15 M. DOPO VIA SPARANISE",41.735870,12.552424,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7772,82058,"Mercogliano","7 M. PRIMA CIVICO 181",41.737263,12.552871,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7773,82059,"Mercogliano/Montaguto","FRONTE CIVICO 76",41.736904,12.554886,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7774,82061,"Spregamore/Ardeatina","26 M. PRIMA CIVICO 73",41.733673,12.560202,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7775,82062,"Stazione Di Pomezia","12 M. PRIMA CIVICO 12",41.706528,12.574036,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7786,82110,"Ponte Di Nona","60 M. DOPO ROTATORIA - I STALLO - CAPOLINEA 555",41.918591,12.655187,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7793,82131,"Betti/Civico 65","37 M. PRIMA CIVICO 65 - CAPOLINEA 048",41.763577,12.554893,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7800,82145,"Castello Della Cecchignola","20 M. PRIMA VIA VERA VASSALLE - CAPOLINEA 721 - 763",41.815090,12.505587,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7801,82146,"Kobler/Cecchignola","70 M. PRIMA VIA DELLA CECCHIGNOLA",41.811497,12.511207,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7802,82147,"Forster/Maddalena","70 M. PRIMA SBOCCO VIA E. MADDALENA",41.821903,12.512094,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7803,82148,"Gaurico/Stazione Metro Laurentina","30 M. PRIMA CIVICO 9",41.826683,12.482301,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7804,82149,"Forster/Maddalena","80 M. DOPO VIA E. MADDALENA",41.821789,12.511925,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7805,82150,"Kobler/Cecchignola","70 M. DOPO VIA DELLA CECCHIGNOLA",41.811710,12.511338,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME9381,82168,"Aldobrandeschi/Civ. 3","15 M. PRIMA VIA RIVA LIGURE",41.883533,12.405733,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7823,82169,"Pechino/Monte Tai","60 M. PRIMA  PIAZZA MONTE DI TAI",41.806511,12.435680,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7824,82170,"Cartagine/Erminio","45 M. DOPO DI VIA ERMINIO",41.859325,12.550589,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7826,82172,"Soldati","76 M. DOPO VIA RUSSOLO",41.910561,12.616699,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7827,82173,"Russolo","70 M. PRIMA SBOCCO VIA LUCIO FONTANA",41.911804,12.618984,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7834,82190,"Chigi/Airoldi","25 M. DOPO VIA A. AIROLDI",41.765495,12.318475,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7837,82193,"Monte Del Marmo","50 M. PRIMA ROTATORIA VIA CASAL DEL MARMO",41.928635,12.380722,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7838,82194,"Monte Del Marmo","30 M. DOPO ROTATORIA VIA CASAL DEL MARMO",41.928375,12.380623,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7844,82203,"Grappelli","20 M. DOPO INGRESSO CENTRO COMMERCIALE",41.912289,12.660968,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7845,82204,"Pisana/Quartiere Incis","25 M. DOPO VIA BARTOLOMEO AVANZINI FR.CIV.383",41.866596,12.410689,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7858,82227,"Stazione Prenestina/Venezia Giulia","33 M. PRIMA VIA PISONIANO",41.895721,12.546085,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7864,82241,"Cassia/Cassia Bis","ALTEZZA KM.22+060 SINISTRA                             S.S.2",42.051147,12.374834,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7866,82245,"Appia/Veturia","25 M. PRIMA VIA VETURIA",41.875912,12.521868,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7867,82246,"Veturia/Tuscolana","ALTEZZA CIVICO 96",41.877865,12.523961,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME9382,82247,"De Cesare","FRONTE CIVICO 79",41.871998,12.520425,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7869,82248,"Assisi/Gubbio","50 M. PRIMA VIA GUBBIO",41.879391,12.525898,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7870,82249,"Assisi/Montefalco","50 M. PRIMA VIA MONTEFALCO",41.880478,12.527488,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7871,82250,"Otricoli/Todi","25 M. PRIMA VIA TODI",41.880680,12.530228,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME9694,82251,"L.go Lanciani","ALTEZZA CIVICO 2",41.921333,12.525469,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7873,82252,"Bressanone/S. Agnese Annibaliano","89 M. DOPO P.ZA ANNIBALIANO - CAPOLINEA  235",41.923107,12.516057,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7895,82282,"Emery/Ponte Di Castel Giubileo","30 M. DOPO SBOCCO VIA DEL PONTE DI CASTEL GIUBILEO",41.985550,12.494660,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7896,82283,"Emery/Centro Rai","10 M. PRIMA FRONTE CIVICO 121",41.980232,12.493869,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7897,82284,"Ischia Di Castro/Sperlonga","ALTEZZA LARGO SPERLONGA (FRONTE CAPOLINEA)",41.968872,12.450525,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7898,82285,"Fondovalle/Sperlonga","40 M. DOPO LGO SPERLONGA",41.969357,12.450274,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7920,82318,"Civinini F./Euclide","ALTEZZA CIVICO 111",41.926292,12.481289,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7923,82336,"Bologna","30 M. DOPO VLE XXI APRILE - CAPOLINEA 445-445D",41.913700,12.520350,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7924,82337,"Curioni","AREA CAPOLINEA - CAPOLINEA 445-445D",41.921532,12.534100,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7929,82342,"Tor S. Giovanni/Onofri","20 M. PRIMA VIA ONOFRI",41.980598,12.562148,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7935,82351,"Staz.ne Quattro Venti","40 M. DOPO PLE DEI QUATTRO VENTI FRONTE CIVICO 156 - CAPOLINEA 982-982D",41.878937,12.458534,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7936,82352,"Civinini F./Gastaldi B.","35 M DOPO SBOCCO VIA MAJOLI 10 M. DOPO CIVICO 37",41.923538,12.481027,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7937,82356,"Millevoi/Civico 425","ALTEZZA FRONTE CIVICO 423",41.820145,12.516837,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7938,82357,"Millevoi/Torre Faro","ALTEZZA LARGO FABIO MONTAGNA",41.817738,12.517672,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7939,82358,"Millevoi/Ardeatina","28 M.  DOPO FRONTE CIVICO 767",41.816875,12.521074,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7940,82359,"Millevoi","40 M. PRIMA CIVICO 85",41.821239,12.517729,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7943,82368,"Padre Candido/Zucchelli","15 M. DOPO VIA A. ZUCCHELLI",41.792530,12.357294,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7944,82369,"Padre Candido/Giannelli","70 M. PRIMA VIA G. GIANNELLI",41.793636,12.356649,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7945,82370,"Giannelli/San Paolo","10 M. PRIMA VICOLO SAN PAOLO",41.793713,12.354670,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7946,82371,"V.lo Monti S. Paolo/Sette","15 M. DOPO VIA S. SETTE",41.792229,12.355317,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7947,82372,"Grottarossa/Istituto Asisium","75 M. PRIMA VIA DI GROTTAROSSA - CAPOLINEA 022-226-226D",41.973495,12.449809,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7952,82377,"Vertunni/Laccetti","22 M. PRIMA VIA P.DE TOMMASI",41.909466,12.613232,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7953,82378,"Naide","FRONTE CIVICO 38",41.913479,12.602363,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7954,82379,"Stazione Di Torricola","",41.809456,12.557567,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7955,82380,"Stazione Torricola/Torricola","10 M. PRIMA VIA DI TORRICOLA",41.812054,12.552637,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7959,82385,"Bel Poggio","40 M. DOPO VIA DEL FOSSO DI FIORANO",41.797531,12.515043,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7960,82386,"Staz.ne Tiburtina/P.le Est","1^ CORSIA DA DX - AREA CAPOLINEA PLE EST - CAPOLINEA 548",41.912170,12.532871,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7962,82388,"Casal Bianco","14 M. DOPO CIVICO 153",41.942059,12.629229,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME9703,82393,"Fosso Magliana/Civ.24","14 M. CIRCA PRIMA CIV 24",41.834007,12.416456,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7974,82403,"Risaro/Pontina","50 M. DOPO CIVICO 311",41.773254,12.435208,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7975,82404,"Risaro/Fantini","10 M. PRIMA VIA FANTINI - 15 M. DOPO CIVICO 269",41.775181,12.429734,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7976,82405,"Belluzzi","16 M. PRIMA ROTATORIA",41.778423,12.427279,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7977,82406,"Belluzzi/Risaro","20 M. PRIMA VIA DEL RISARO",41.777473,12.426398,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7984,82414,"Valle Melaina/Faldella","40 M. PRIMA VIA FALDELLA - ALTEZZA CIVICO 115",41.949203,12.525853,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME7985,82415,"Vecchiano/Cinigiano","100 M. DOPO VIA CINIGIANO - 10 M. DOPO CIVICO 26",41.951073,12.513644,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
